geo,year,population,age,sex
IS,2021,10655.0,Y50-54,F
IS,2022,10517.0,Y50-54,F
IS,2023,10901.0,Y50-54,F
IS,2024,11201.0,Y50-54,F
IT,2012,2157386.0,Y50-54,F
IT,2013,2212552.0,Y50-54,F
IT,2014,2276802.0,Y50-54,F
IT,2015,2349545.0,Y50-54,F
IT,2016,2403026.0,Y50-54,F
IT,2017,2443693.0,Y50-54,F
IT,2018,2472569.0,Y50-54,F
IT,2019,2484570.0,Y50-54,F
IT,2020,2472560.0,Y50-54,F
IT,2021,2440634.0,Y50-54,F
IT,2022,2431976.0,Y50-54,F
IT,2023,2423852.0,Y50-54,F
IT,2024,2412280.0,Y50-54,F
LI,2012,1488.0,Y50-54,F
LI,2013,1498.0,Y50-54,F
LI,2014,1547.0,Y50-54,F
LI,2015,1603.0,Y50-54,F
LI,2016,1602.0,Y50-54,F
LI,2017,1609.0,Y50-54,F
LI,2018,1638.0,Y50-54,F
LI,2019,1679.0,Y50-54,F
LI,2020,1646.0,Y50-54,F
LI,2021,1640.0,Y50-54,F
LI,2022,1605.0,Y50-54,F
LI,2023,1592.0,Y50-54,F
LI,2024,1529.0,Y50-54,F
LT,2012,126795.0,Y50-54,F
LT,2013,127573.0,Y50-54,F
LT,2014,125467.0,Y50-54,F
LT,2015,122408.0,Y50-54,F
LT,2016,118032.0,Y50-54,F
LT,2017,113584.0,Y50-54,F
LT,2018,110638.0,Y50-54,F
LT,2019,108951.0,Y50-54,F
LT,2020,107694.0,Y50-54,F
LT,2021,108319.0,Y50-54,F
LT,2022,107927.0,Y50-54,F
LT,2023,107604.0,Y50-54,F
LT,2024,105861.0,Y50-54,F
LU,2012,18269.0,Y50-54,F
LU,2013,18901.0,Y50-54,F
LU,2014,19625.0,Y50-54,F
LU,2015,20357.0,Y50-54,F
LU,2016,20937.0,Y50-54,F
LU,2017,21499.0,Y50-54,F
LU,2018,21988.0,Y50-54,F
LU,2019,22237.0,Y50-54,F
LU,2020,22505.0,Y50-54,F
LU,2021,22633.0,Y50-54,F
LU,2022,22800.0,Y50-54,F
LU,2023,22933.0,Y50-54,F
LU,2024,22926.0,Y50-54,F
LV,2012,82429.0,Y50-54,F
LV,2013,81831.0,Y50-54,F
LV,2014,80335.0,Y50-54,F
LV,2015,78170.0,Y50-54,F
LV,2016,74667.0,Y50-54,F
LV,2017,71937.0,Y50-54,F
LV,2018,69692.0,Y50-54,F
LV,2019,68068.0,Y50-54,F
LV,2020,67059.0,Y50-54,F
LV,2021,67333.0,Y50-54,F
LV,2022,67428.0,Y50-54,F
LV,2023,67907.0,Y50-54,F
LV,2024,67743.0,Y50-54,F
MC,2024,1460.0,Y50-54,F
MD,2012,147052.0,Y50-54,F
MD,2013,145912.0,Y50-54,F
MD,2014,143101.0,Y50-54,F
MD,2015,111886.0,Y50-54,F
MD,2016,105976.0,Y50-54,F
MD,2017,99740.0,Y50-54,F
MD,2018,94333.0,Y50-54,F
MD,2019,90467.0,Y50-54,F
MD,2020,87146.0,Y50-54,F
MD,2021,84319.0,Y50-54,F
MD,2022,83041.0,Y50-54,F
MD,2023,82966.0,Y50-54,F
MD,2024,82272.0,Y50-54,F
ME,2012,21864.0,Y50-54,F
ME,2013,21961.0,Y50-54,F
ME,2014,21905.0,Y50-54,F
ME,2015,21876.0,Y50-54,F
ME,2016,21471.0,Y50-54,F
ME,2017,21176.0,Y50-54,F
ME,2018,20863.0,Y50-54,F
ME,2019,20408.0,Y50-54,F
ME,2020,20256.0,Y50-54,F
ME,2021,20068.0,Y50-54,F
ME,2022,20011.0,Y50-54,F
ME,2023,20128.0,Y50-54,F
ME,2024,20421.0,Y50-54,F
MK,2012,70352.0,Y50-54,F
MK,2013,69861.0,Y50-54,F
MK,2014,70261.0,Y50-54,F
MK,2015,70622.0,Y50-54,F
MK,2016,70701.0,Y50-54,F
MK,2017,70934.0,Y50-54,F
MK,2018,71852.0,Y50-54,F
MK,2019,72044.0,Y50-54,F
MK,2020,71724.0,Y50-54,F
MK,2021,70893.0,Y50-54,F
MK,2022,63760.0,Y50-54,F
MK,2023,63225.0,Y50-54,F
MK,2024,62618.0,Y50-54,F
MT,2012,15261.0,Y50-54,F
MT,2013,15119.0,Y50-54,F
MT,2014,14785.0,Y50-54,F
MT,2015,14516.0,Y50-54,F
MT,2016,14187.0,Y50-54,F
MT,2017,13925.0,Y50-54,F
MT,2018,13701.0,Y50-54,F
MT,2019,13728.0,Y50-54,F
MT,2020,13788.0,Y50-54,F
MT,2021,13812.0,Y50-54,F
MT,2022,14166.0,Y50-54,F
MT,2023,14718.0,Y50-54,F
MT,2024,15205.0,Y50-54,F
NL,2012,605700.0,Y50-54,F
NL,2013,615034.0,Y50-54,F
NL,2014,624069.0,Y50-54,F
NL,2015,632100.0,Y50-54,F
NL,2016,636675.0,Y50-54,F
NL,2017,636712.0,Y50-54,F
NL,2018,635623.0,Y50-54,F
NL,2019,634869.0,Y50-54,F
NL,2020,637772.0,Y50-54,F
NL,2021,641251.0,Y50-54,F
NL,2022,640785.0,Y50-54,F
NL,2023,639502.0,Y50-54,F
NL,2024,625347.0,Y50-54,F
NO,2012,157553.0,Y50-54,F
NO,2013,158951.0,Y50-54,F
NO,2014,160829.0,Y50-54,F
NO,2015,163707.0,Y50-54,F
NO,2016,167144.0,Y50-54,F
NO,2017,170752.0,Y50-54,F
NO,2018,174460.0,Y50-54,F
NO,2019,178097.0,Y50-54,F
NO,2020,181154.0,Y50-54,F
NO,2021,182852.0,Y50-54,F
NO,2022,184813.0,Y50-54,F
NO,2023,186875.0,Y50-54,F
NO,2024,186706.0,Y50-54,F
PL,2012,1435748.0,Y50-54,F
PL,2013,1367853.0,Y50-54,F
PL,2014,1303918.0,Y50-54,F
PL,2015,1245701.0,Y50-54,F
PL,2016,1200976.0,Y50-54,F
PL,2017,1170231.0,Y50-54,F
PL,2018,1148090.0,Y50-54,F
PL,2019,1131128.0,Y50-54,F
PL,2020,1124707.0,Y50-54,F
PL,2021,1112362.0,Y50-54,F
PL,2022,1128836.0,Y50-54,F
PL,2023,1157279.0,Y50-54,F
PL,2024,1193345.0,Y50-54,F
PT,2012,381457.0,Y50-54,F
PT,2013,386172.0,Y50-54,F
PT,2014,389951.0,Y50-54,F
PT,2015,395775.0,Y50-54,F
PT,2016,397669.0,Y50-54,F
PT,2017,397948.0,Y50-54,F
PT,2018,397070.0,Y50-54,F
PT,2019,395504.0,Y50-54,F
PT,2020,392652.0,Y50-54,F
PT,2021,392278.0,Y50-54,F
PT,2022,394508.0,Y50-54,F
PT,2023,401390.0,Y50-54,F
PT,2024,409236.0,Y50-54,F
RO,2012,669824.0,Y50-54,F
RO,2013,626817.0,Y50-54,F
RO,2014,588354.0,Y50-54,F
RO,2015,557845.0,Y50-54,F
RO,2016,531567.0,Y50-54,F
RO,2017,511454.0,Y50-54,F
RO,2018,589763.0,Y50-54,F
RO,2019,666360.0,Y50-54,F
RO,2020,724147.0,Y50-54,F
RO,2021,770972.0,Y50-54,F
RO,2022,829219.0,Y50-54,F
RO,2023,787115.0,Y50-54,F
RO,2024,731148.0,Y50-54,F
RS,2012,266116.0,Y50-54,F
RS,2013,262535.0,Y50-54,F
RS,2014,258221.0,Y50-54,F
RS,2015,252562.0,Y50-54,F
RS,2016,246581.0,Y50-54,F
RS,2017,241046.0,Y50-54,F
RS,2018,237699.0,Y50-54,F
RS,2019,235125.0,Y50-54,F
RS,2020,234580.0,Y50-54,F
RS,2021,231768.0,Y50-54,F
RS,2022,231069.0,Y50-54,F
RS,2023,228399.0,Y50-54,F
RS,2024,229368.0,Y50-54,F
RU,2014,6029925.0,Y50-54,F
SE,2012,289206.0,Y50-54,F
SE,2013,290908.0,Y50-54,F
SE,2014,296231.0,Y50-54,F
SE,2015,306766.0,Y50-54,F
SE,2016,317295.0,Y50-54,F
SE,2017,327818.0,Y50-54,F
SE,2018,335765.0,Y50-54,F
SE,2019,338662.0,Y50-54,F
SE,2020,333591.0,Y50-54,F
SE,2021,329537.0,Y50-54,F
SE,2022,327506.0,Y50-54,F
SE,2023,326130.0,Y50-54,F
SE,2024,326231.0,Y50-54,F
SI,2012,75124.0,Y50-54,F
SI,2013,74709.0,Y50-54,F
SI,2014,75117.0,Y50-54,F
SI,2015,75528.0,Y50-54,F
SI,2016,76225.0,Y50-54,F
SI,2017,76364.0,Y50-54,F
SI,2018,76559.0,Y50-54,F
SI,2019,75772.0,Y50-54,F
SI,2020,74665.0,Y50-54,F
SI,2021,72888.0,Y50-54,F
SI,2022,71428.0,Y50-54,F
SI,2023,70756.0,Y50-54,F
SI,2024,71149.0,Y50-54,F
SK,2012,191900.0,Y50-54,F
SK,2013,187616.0,Y50-54,F
SK,2014,185846.0,Y50-54,F
SK,2015,186537.0,Y50-54,F
SK,2016,185443.0,Y50-54,F
SK,2017,183149.0,Y50-54,F
SK,2018,180775.0,Y50-54,F
SK,2019,176862.0,Y50-54,F
SK,2020,173960.0,Y50-54,F
SK,2021,172772.0,Y50-54,F
SK,2022,173643.0,Y50-54,F
SK,2023,178420.0,Y50-54,F
SK,2024,185924.0,Y50-54,F
SM,2012,1270.0,Y50-54,F
SM,2013,1316.0,Y50-54,F
SM,2018,1646.0,Y50-54,F
TR,2012,1882524.0,Y50-54,F
TR,2013,2009980.0,Y50-54,F
TR,2014,2109763.0,Y50-54,F
TR,2015,2220111.0,Y50-54,F
TR,2016,2315375.0,Y50-54,F
TR,2017,2374604.0,Y50-54,F
TR,2018,2326316.0,Y50-54,F
TR,2019,2329142.0,Y50-54,F
TR,2020,2307796.0,Y50-54,F
TR,2021,2259442.0,Y50-54,F
TR,2022,2350758.0,Y50-54,F
TR,2023,2511036.0,Y50-54,F
TR,2024,2634986.0,Y50-54,F
UA,2012,1911924.0,Y50-54,F
UA,2013,1906051.0,Y50-54,F
UA,2014,1876726.0,Y50-54,F
UA,2015,1724343.0,Y50-54,F
UA,2016,1645028.0,Y50-54,F
UA,2017,1581223.0,Y50-54,F
UA,2018,1521096.0,Y50-54,F
UA,2019,1472370.0,Y50-54,F
UA,2020,1441925.0,Y50-54,F
UA,2021,1447927.0,Y50-54,F
UA,2022,1454117.0,Y50-54,F
UK,2012,2108313.0,Y50-54,F
UK,2013,2166430.0,Y50-54,F
UK,2014,2225250.0,Y50-54,F
UK,2015,2284487.0,Y50-54,F
UK,2016,2331812.0,Y50-54,F
UK,2017,2359929.0,Y50-54,F
UK,2018,2371992.0,Y50-54,F
UK,2019,2371789.0,Y50-54,F
XK,2016,44236.0,Y50-54,F
XK,2017,48588.0,Y50-54,F
XK,2018,49076.0,Y50-54,F
XK,2019,51539.0,Y50-54,F
XK,2020,53149.0,Y50-54,F
XK,2021,54123.0,Y50-54,F
XK,2022,55416.0,Y50-54,F
AD,2012,2177.0,Y55-59,F
AD,2013,2177.0,Y55-59,F
AD,2019,2864.0,Y55-59,F
AL,2012,84694.0,Y55-59,F
AL,2013,89653.0,Y55-59,F
AL,2014,92810.0,Y55-59,F
AL,2015,95922.0,Y55-59,F
AL,2016,97842.0,Y55-59,F
AL,2017,101027.0,Y55-59,F
AL,2018,102876.0,Y55-59,F
AL,2019,104758.0,Y55-59,F
AL,2020,103365.0,Y55-59,F
AL,2021,101163.0,Y55-59,F
AL,2023,98391.0,Y55-59,F
AM,2015,113123.0,Y55-59,F
AM,2016,117765.0,Y55-59,F
AM,2017,120650.0,Y55-59,F
AM,2018,120578.0,Y55-59,F
AM,2019,118379.0,Y55-59,F
AM,2020,115089.0,Y55-59,F
AM,2021,109546.0,Y55-59,F
AM,2024,98761.0,Y55-59,F
AT,2012,265957.0,Y55-59,F
AT,2013,274449.0,Y55-59,F
AT,2014,283947.0,Y55-59,F
AT,2015,294521.0,Y55-59,F
AT,2016,304900.0,Y55-59,F
AT,2017,313528.0,Y55-59,F
AT,2018,323570.0,Y55-59,F
AT,2019,334314.0,Y55-59,F
AT,2020,343335.0,Y55-59,F
AT,2021,349601.0,Y55-59,F
AT,2022,353227.0,Y55-59,F
AT,2023,357090.0,Y55-59,F
AT,2024,357617.0,Y55-59,F
AZ,2012,213998.0,Y55-59,F
AZ,2013,232539.0,Y55-59,F
AZ,2014,258183.0,Y55-59,F
AZ,2015,280991.0,Y55-59,F
AZ,2016,303763.0,Y55-59,F
AZ,2017,318600.0,Y55-59,F
AZ,2018,332114.0,Y55-59,F
AZ,2019,338883.0,Y55-59,F
AZ,2020,341640.0,Y55-59,F
AZ,2021,339786.0,Y55-59,F
AZ,2022,338355.0,Y55-59,F
AZ,2023,319277.0,Y55-59,F
AZ,2024,317728.0,Y55-59,F
BE,2012,360033.0,Y55-59,F
BE,2013,365434.0,Y55-59,F
BE,2014,371706.0,Y55-59,F
BE,2015,378368.0,Y55-59,F
BE,2016,382869.0,Y55-59,F
BE,2017,387786.0,Y55-59,F
BE,2018,391583.0,Y55-59,F
BE,2019,395473.0,Y55-59,F
BE,2020,399077.0,Y55-59,F
BE,2021,400416.0,Y55-59,F
BE,2022,399039.0,Y55-59,F
BE,2023,397200.0,Y55-59,F
BE,2024,392998.0,Y55-59,F
BG,2012,272370.0,Y55-59,F
BG,2013,272568.0,Y55-59,F
BG,2014,267194.0,Y55-59,F
BG,2015,263663.0,Y55-59,F
BG,2016,257913.0,Y55-59,F
BG,2017,253144.0,Y55-59,F
BG,2018,250216.0,Y55-59,F
BG,2019,246833.0,Y55-59,F
BG,2020,241820.0,Y55-59,F
BG,2021,237149.0,Y55-59,F
BG,2022,227937.0,Y55-59,F
BG,2023,223517.0,Y55-59,F
BG,2024,226296.0,Y55-59,F
BY,2012,358892.0,Y55-59,F
BY,2013,369181.0,Y55-59,F
BY,2014,385123.0,Y55-59,F
BY,2015,394478.0,Y55-59,F
BY,2016,402182.0,Y55-59,F
BY,2017,406781.0,Y55-59,F
BY,2018,405702.0,Y55-59,F
BY,2019,397040.0,Y55-59,F
CH,2012,248870.0,Y55-59,F
CH,2013,254406.0,Y55-59,F
CH,2014,261023.0,Y55-59,F
CH,2015,268954.0,Y55-59,F
CH,2016,277364.0,Y55-59,F
CH,2017,285698.0,Y55-59,F
CH,2018,293655.0,Y55-59,F
CH,2019,303032.0,Y55-59,F
CH,2020,312344.0,Y55-59,F
CH,2021,319081.0,Y55-59,F
CH,2022,324339.0,Y55-59,F
CH,2023,326961.0,Y55-59,F
CH,2024,328796.0,Y55-59,F
CY,2012,24689.0,Y55-59,F
CY,2013,25380.0,Y55-59,F
CY,2014,26102.0,Y55-59,F
CY,2015,27051.0,Y55-59,F
CY,2016,28043.0,Y55-59,F
CY,2017,28929.0,Y55-59,F
CY,2018,29743.0,Y55-59,F
CY,2019,30431.0,Y55-59,F
CY,2020,30504.0,Y55-59,F
CY,2021,30381.0,Y55-59,F
CY,2022,30089.0,Y55-59,F
CY,2023,30437.0,Y55-59,F
CY,2024,30904.0,Y55-59,F
CZ,2012,380220.0,Y55-59,F
CZ,2013,371869.0,Y55-59,F
CZ,2014,360463.0,Y55-59,F
CZ,2015,344368.0,Y55-59,F
CZ,2016,329501.0,Y55-59,F
CZ,2017,317249.0,Y55-59,F
CZ,2018,309434.0,Y55-59,F
CZ,2019,313641.0,Y55-59,F
CZ,2020,325425.0,Y55-59,F
CZ,2021,330460.0,Y55-59,F
CZ,2022,334590.0,Y55-59,F
CZ,2023,343622.0,Y55-59,F
CZ,2024,341417.0,Y55-59,F
DE,2012,2768218.0,Y55-59,F
DE,2013,2809147.0,Y55-59,F
DE,2014,2862922.0,Y55-59,F
DE,2015,2937399.0,Y55-59,F
DE,2016,3026149.0,Y55-59,F
DE,2017,3118379.0,Y55-59,F
DE,2018,3205222.0,Y55-59,F
DE,2019,3300544.0,Y55-59,F
DE,2020,3366915.0,Y55-59,F
DE,2021,3403194.0,Y55-59,F
DE,2022,3416297.0,Y55-59,F
DE,2023,3392030.0,Y55-59,F
DE,2024,3353982.0,Y55-59,F
DK,2012,176387.0,Y55-59,F
DK,2013,176918.0,Y55-59,F
DK,2014,177238.0,Y55-59,F
DK,2015,177966.0,Y55-59,F
DK,2016,179683.0,Y55-59,F
DK,2017,181030.0,Y55-59,F
DK,2018,183759.0,Y55-59,F
DK,2019,188323.0,Y55-59,F
DK,2020,193719.0,Y55-59,F
DK,2021,199180.0,Y55-59,F
DK,2022,205829.0,Y55-59,F
DK,2023,209680.0,Y55-59,F
DK,2024,207816.0,Y55-59,F
EE,2012,48350.0,Y55-59,F
EE,2013,48211.0,Y55-59,F
EE,2014,48340.0,Y55-59,F
EE,2015,47912.0,Y55-59,F
EE,2016,47800.0,Y55-59,F
EE,2017,47827.0,Y55-59,F
EE,2018,47508.0,Y55-59,F
EE,2019,46886.0,Y55-59,F
EE,2020,46041.0,Y55-59,F
EE,2021,44831.0,Y55-59,F
EE,2022,43442.0,Y55-59,F
EE,2023,43370.0,Y55-59,F
EE,2024,43454.0,Y55-59,F
EL,2012,350151.0,Y55-59,F
EL,2013,355187.0,Y55-59,F
EL,2014,363167.0,Y55-59,F
EL,2015,370391.0,Y55-59,F
EL,2016,375054.0,Y55-59,F
EL,2017,377289.0,Y55-59,F
EL,2018,380442.0,Y55-59,F
EL,2019,380563.0,Y55-59,F
EL,2020,379760.0,Y55-59,F
EL,2021,379684.0,Y55-59,F
EL,2022,380906.0,Y55-59,F
EL,2023,391133.0,Y55-59,F
EL,2024,400936.0,Y55-59,F
ES,2012,1379991.0,Y55-59,F
ES,2013,1418472.0,Y55-59,F
ES,2014,1460055.0,Y55-59,F
ES,2015,1509680.0,Y55-59,F
ES,2016,1557694.0,Y55-59,F
ES,2017,1597729.0,Y55-59,F
ES,2018,1625309.0,Y55-59,F
ES,2019,1659695.0,Y55-59,F
ES,2020,1708278.0,Y55-59,F
ES,2021,1739389.0,Y55-59,F
ES,2022,1772251.0,Y55-59,F
ES,2023,1818254.0,Y55-59,F
ES,2024,1848723.0,Y55-59,F
EU27_2020,2012,14943342.0,Y55-59,F
EU27_2020,2013,15086059.0,Y55-59,F
EU27_2020,2014,15258263.0,Y55-59,F
EU27_2020,2015,15397919.0,Y55-59,F
EU27_2020,2016,15502569.0,Y55-59,F
EU27_2020,2017,15594461.0,Y55-59,F
EU27_2020,2018,15669048.0,Y55-59,F
EU27_2020,2019,15788518.0,Y55-59,F
EU27_2020,2020,15951118.0,Y55-59,F
EU27_2020,2021,16022201.0,Y55-59,F
EU27_2020,2022,16097364.0,Y55-59,F
EU27_2020,2023,16244654.0,Y55-59,F
EU27_2020,2024,16318767.0,Y55-59,F
FI,2012,193930.0,Y55-59,F
FI,2013,191717.0,Y55-59,F
FI,2014,189252.0,Y55-59,F
FI,2015,187031.0,Y55-59,F
FI,2016,185658.0,Y55-59,F
FI,2017,184207.0,Y55-59,F
FI,2018,183582.0,Y55-59,F
FI,2019,185077.0,Y55-59,F
FI,2020,185152.0,Y55-59,F
FI,2021,184318.0,Y55-59,F
FI,2022,183357.0,Y55-59,F
FI,2023,182134.0,Y55-59,F
FI,2024,180155.0,Y55-59,F
FR,2012,2158303.0,Y55-59,F
FR,2013,2158580.0,Y55-59,F
FR,2014,2173225.0,Y55-59,F
FR,2015,2185587.0,Y55-59,F
FR,2016,2198071.0,Y55-59,F
FR,2017,2202296.0,Y55-59,F
FR,2018,2210431.0,Y55-59,F
FR,2019,2235616.0,Y55-59,F
FR,2020,2255322.0,Y55-59,F
FR,2021,2268564.0,Y55-59,F
FR,2022,2280101.0,Y55-59,F
FR,2023,2279651.0,Y55-59,F
FR,2024,2265858.0,Y55-59,F
GE,2012,148425.0,Y55-59,F
GE,2014,155530.0,Y55-59,F
GE,2015,128800.0,Y55-59,F
GE,2016,137700.0,Y55-59,F
GE,2017,139700.0,Y55-59,F
GE,2018,141146.0,Y55-59,F
GE,2019,141039.0,Y55-59,F
GE,2020,138559.0,Y55-59,F
GE,2021,135261.0,Y55-59,F
GE,2022,129696.0,Y55-59,F
GE,2023,125286.0,Y55-59,F
GE,2024,121408.0,Y55-59,F
HR,2012,161334.0,Y55-59,F
HR,2013,161314.0,Y55-59,F
HR,2014,161040.0,Y55-59,F
HR,2015,160486.0,Y55-59,F
HR,2016,158650.0,Y55-59,F
HR,2017,156472.0,Y55-59,F
HR,2018,154641.0,Y55-59,F
HR,2019,151861.0,Y55-59,F
HR,2020,148354.0,Y55-59,F
HR,2021,146346.0,Y55-59,F
HR,2022,144345.0,Y55-59,F
HR,2023,141777.0,Y55-59,F
HR,2024,139964.0,Y55-59,F
HU,2012,416197.0,Y55-59,F
HU,2013,410727.0,Y55-59,F
HU,2014,394455.0,Y55-59,F
HU,2015,368443.0,Y55-59,F
HU,2016,344887.0,Y55-59,F
HU,2017,325079.0,Y55-59,F
HU,2018,310965.0,Y55-59,F
HU,2019,301296.0,Y55-59,F
HU,2020,294862.0,Y55-59,F
HU,2021,290346.0,Y55-59,F
HU,2022,290395.0,Y55-59,F
HU,2023,302441.0,Y55-59,F
HU,2024,314545.0,Y55-59,F
IE,2012,123650.0,Y55-59,F
IE,2013,125490.0,Y55-59,F
IE,2014,127849.0,Y55-59,F
IE,2015,130554.0,Y55-59,F
IE,2016,134107.0,Y55-59,F
IE,2017,137947.0,Y55-59,F
IE,2018,140915.0,Y55-59,F
IE,2019,145027.0,Y55-59,F
IE,2020,149211.0,Y55-59,F
IE,2021,151631.0,Y55-59,F
IE,2022,155253.0,Y55-59,F
IE,2023,159571.0,Y55-59,F
IE,2024,162456.0,Y55-59,F
IS,2012,9455.0,Y55-59,F
IS,2013,9730.0,Y55-59,F
IS,2014,10002.0,Y55-59,F
IS,2015,10290.0,Y55-59,F
IS,2016,10459.0,Y55-59,F
IS,2017,10490.0,Y55-59,F
IS,2018,10680.0,Y55-59,F
IS,2019,10824.0,Y55-59,F
IS,2020,10980.0,Y55-59,F
IS,2021,11011.0,Y55-59,F
IS,2022,11269.0,Y55-59,F
IS,2023,11374.0,Y55-59,F
IS,2024,11061.0,Y55-59,F
IT,2012,1940376.0,Y55-59,F
IT,2013,1981241.0,Y55-59,F
IT,2014,2020280.0,Y55-59,F
IT,2015,2056099.0,Y55-59,F
IT,2016,2096382.0,Y55-59,F
IT,2017,2143760.0,Y55-59,F
IT,2018,2191616.0,Y55-59,F
IT,2019,2251612.0,Y55-59,F
IT,2020,2324483.0,Y55-59,F
IT,2021,2362857.0,Y55-59,F
IT,2022,2410494.0,Y55-59,F
IT,2023,2449604.0,Y55-59,F
IT,2024,2466848.0,Y55-59,F
LI,2012,1275.0,Y55-59,F
LI,2013,1296.0,Y55-59,F
LI,2014,1349.0,Y55-59,F
LI,2015,1389.0,Y55-59,F
LI,2016,1441.0,Y55-59,F
LI,2017,1484.0,Y55-59,F
LI,2018,1506.0,Y55-59,F
LI,2019,1559.0,Y55-59,F
LI,2020,1608.0,Y55-59,F
LI,2021,1600.0,Y55-59,F
LI,2022,1604.0,Y55-59,F
LI,2023,1626.0,Y55-59,F
LI,2024,1661.0,Y55-59,F
LT,2012,102883.0,Y55-59,F
LT,2013,105307.0,Y55-59,F
LT,2014,110725.0,Y55-59,F
LT,2015,115518.0,Y55-59,F
LT,2016,119526.0,Y55-59,F
LT,2017,123087.0,Y55-59,F
LT,2018,123933.0,Y55-59,F
LT,2019,122205.0,Y55-59,F
LT,2020,119498.0,Y55-59,F
LT,2021,116887.0,Y55-59,F
LT,2022,113102.0,Y55-59,F
LT,2023,111014.0,Y55-59,F
LT,2024,109657.0,Y55-59,F
LU,2012,15648.0,Y55-59,F
LU,2013,16124.0,Y55-59,F
LU,2014,16711.0,Y55-59,F
LU,2015,17160.0,Y55-59,F
LU,2016,17884.0,Y55-59,F
LU,2017,18605.0,Y55-59,F
LU,2018,19220.0,Y55-59,F
LU,2019,19859.0,Y55-59,F
LU,2020,20512.0,Y55-59,F
LU,2021,21070.0,Y55-59,F
LU,2022,21402.0,Y55-59,F
LU,2023,21900.0,Y55-59,F
LU,2024,22142.0,Y55-59,F
LV,2012,74242.0,Y55-59,F
LV,2013,75098.0,Y55-59,F
LV,2014,76895.0,Y55-59,F
LV,2015,77823.0,Y55-59,F
LV,2016,78509.0,Y55-59,F
LV,2017,78888.0,Y55-59,F
LV,2018,78545.0,Y55-59,F
LV,2019,77162.0,Y55-59,F
LV,2020,75104.0,Y55-59,F
LV,2021,72108.0,Y55-59,F
LV,2022,69710.0,Y55-59,F
LV,2023,68411.0,Y55-59,F
LV,2024,67085.0,Y55-59,F
MC,2024,1510.0,Y55-59,F
MD,2012,127648.0,Y55-59,F
MD,2013,129561.0,Y55-59,F
MD,2014,133108.0,Y55-59,F
MD,2015,111627.0,Y55-59,F
MD,2016,113019.0,Y55-59,F
MD,2017,114732.0,Y55-59,F
MD,2018,113990.0,Y55-59,F
MD,2019,111692.0,Y55-59,F
MD,2020,108510.0,Y55-59,F
MD,2021,102982.0,Y55-59,F
MD,2022,92734.0,Y55-59,F
MD,2023,89116.0,Y55-59,F
MD,2024,85570.0,Y55-59,F
ME,2012,21083.0,Y55-59,F
ME,2013,21199.0,Y55-59,F
ME,2014,21386.0,Y55-59,F
ME,2015,21177.0,Y55-59,F
ME,2016,21366.0,Y55-59,F
ME,2017,21441.0,Y55-59,F
ME,2018,21503.0,Y55-59,F
ME,2019,21469.0,Y55-59,F
ME,2020,21433.0,Y55-59,F
ME,2021,21057.0,Y55-59,F
ME,2022,20798.0,Y55-59,F
ME,2023,20434.0,Y55-59,F
ME,2024,20294.0,Y55-59,F
MK,2012,66729.0,Y55-59,F
MK,2013,66715.0,Y55-59,F
MK,2014,67146.0,Y55-59,F
MK,2015,67566.0,Y55-59,F
MK,2016,68472.0,Y55-59,F
MK,2017,68679.0,Y55-59,F
MK,2018,68307.0,Y55-59,F
MK,2019,68693.0,Y55-59,F
MK,2020,69138.0,Y55-59,F
MK,2021,69114.0,Y55-59,F
MK,2022,64833.0,Y55-59,F
MK,2023,65120.0,Y55-59,F
MK,2024,64703.0,Y55-59,F
MT,2012,14594.0,Y55-59,F
MT,2013,14754.0,Y55-59,F
MT,2014,15041.0,Y55-59,F
MT,2015,15321.0,Y55-59,F
MT,2016,15632.0,Y55-59,F
MT,2017,15611.0,Y55-59,F
MT,2018,15556.0,Y55-59,F
MT,2019,15301.0,Y55-59,F
MT,2020,15072.0,Y55-59,F
MT,2021,14604.0,Y55-59,F
MT,2022,14186.0,Y55-59,F
MT,2023,13897.0,Y55-59,F
MT,2024,13892.0,Y55-59,F
NL,2012,550846.0,Y55-59,F
NL,2013,556906.0,Y55-59,F
NL,2014,565411.0,Y55-59,F
NL,2015,575755.0,Y55-59,F
NL,2016,584879.0,Y55-59,F
NL,2017,595535.0,Y55-59,F
NL,2018,605380.0,Y55-59,F
NL,2019,614931.0,Y55-59,F
NL,2020,623909.0,Y55-59,F
NL,2021,629585.0,Y55-59,F
NL,2022,630311.0,Y55-59,F
NL,2023,631476.0,Y55-59,F
NL,2024,631483.0,Y55-59,F
NO,2012,150838.0,Y55-59,F
NO,2013,152429.0,Y55-59,F
NO,2014,153835.0,Y55-59,F
NO,2015,155254.0,Y55-59,F
NO,2016,156037.0,Y55-59,F
NO,2017,156456.0,Y55-59,F
NO,2018,157786.0,Y55-59,F
NO,2019,159560.0,Y55-59,F
NO,2020,162467.0,Y55-59,F
NO,2021,165890.0,Y55-59,F
NO,2022,169405.0,Y55-59,F
NO,2023,174045.0,Y55-59,F
NO,2024,178402.0,Y55-59,F
PL,2012,1508876.0,Y55-59,F
PL,2013,1516174.0,Y55-59,F
PL,2014,1512969.0,Y55-59,F
PL,2015,1498648.0,Y55-59,F
PL,2016,1456073.0,Y55-59,F
PL,2017,1402442.0,Y55-59,F
PL,2018,1336966.0,Y55-59,F
PL,2019,1275604.0,Y55-59,F
PL,2020,1220050.0,Y55-59,F
PL,2021,1158614.0,Y55-59,F
